amount,timestamp,transaction_type,mcc_code,merchant_city,merchant_state,merchant_country,entry_mode,card_present,is_international,response_code,txn_count_1h,txn_amount_1h,distinct_merchants_24h,distinct_countries_30d,is_fraud
251.98,2024-10-10T21:00:00.000000,purchase,4111,Austin,NY,US,ecommerce,false,false,00,2,489.46,5,2,false
268.06,2024-08-11T21:00:00.000000,refund,7011,Austin,TX,US,chip,true,false,51,4,379.38,2,1,false
329.99,2024-09-24T08:00:00.000000,refund,7011,New York,TX,US,ecommerce,false,false,00,2,373.97,5,1,false
33.96,2024-05-31T20:00:00.000000,purchase,5812,Austin,TX,US,chip,false,false,00,4,469.42,4,1,false
368.66,2024-04-21T02:00:00.000000,refund,4111,Austin,TX,US,contactless,true,false,00,2,438.99,7,2,false
126.84,2024-09-16T00:00:00.000000,refund,5411,New York,IL,US,ecommerce,true,false,00,1,155.33,1,3,false
38.15,2024-03-27T08:00:00.000000,refund,7011,Chicago,IL,US,ecommerce,false,false,00,4,435.59,7,1,false
133.51,2024-04-30T23:00:00.000000,refund,5812,New York,NY,US,contactless,true,false,00,4,346.58,4,3,false
364.94,2024-04-13T05:00:00.000000,purchase,5814,Austin,TX,US,ecommerce,true,false,00,3,33.74,7,3,false
103.4,2024-06-16T06:00:00.000000,purchase,4111,New York,IL,US,ecommerce,true,false,00,2,452.5,8,2,false
370.17,2024-07-18T10:00:00.000000,refund,7011,Chicago,IL,US,contactless,true,false,00,0,91.91,1,2,false
487.89,2024-11-03T07:00:00.000000,purchase,5814,New York,NY,US,ecommerce,true,false,51,3,2.4,8,3,false
247.48,2024-07-13T20:00:00.000000,purchase,5814,Chicago,TX,US,ecommerce,true,false,00,0,205.17,7,2,false
191.9,2024-12-20T21:00:00.000000,refund,5812,New York,TX,US,contactless,false,false,00,1,227.78,1,3,false
240.03,2024-10-01T15:00:00.000000,refund,5912,Chicago,NY,US,contactless,true,false,00,3,459.56,2,2,false
342.16,2024-08-29T16:00:00.000000,refund,5411,Austin,IL,US,ecommerce,false,false,51,0,173.92,4,3,false
383.72,2024-12-23T00:00:00.000000,purchase,5912,New York,IL,US,chip,true,false,51,4,184.22,7,1,false
308.87,2024-01-14T13:00:00.000000,refund,7011,Austin,TX,US,contactless,true,false,00,3,356.54,5,1,false
321.74,2024-04-29T18:00:00.000000,refund,5814,Chicago,NY,US,ecommerce,false,false,00,2,50.1,4,3,false
39.66,2024-06-06T06:00:00.000000,purchase,4111,Austin,IL,US,ecommerce,true,false,00,4,263.94,1,3,false
74.57,2024-07-19T19:00:00.000000,purchase,7011,Austin,NY,US,contactless,true,false,00,4,57.0,2,3,false
127.72,2024-10-26T02:00:00.000000,refund,5912,New York,TX,US,ecommerce,true,false,51,3,145.12,8,3,false
